train_base_euler_roll,train_base_euler_pitch,train_base_euler_yaw,train_dof_pos_0,train_target_dof_pos_0,train_dof_pos_1,train_target_dof_pos_1,train_dof_pos_2,train_target_dof_pos_2,train_dof_pos_3,train_target_dof_pos_3,train_dof_pos_4,train_target_dof_pos_4,train_dof_pos_5,train_target_dof_pos_5,train_dof_pos_6,train_target_dof_pos_6,train_dof_pos_7,train_target_dof_pos_7,train_dof_pos_8,train_target_dof_pos_8,train_dof_pos_9,train_target_dof_pos_9,train_dof_pos_10,train_target_dof_pos_10,train_dof_pos_11,train_target_dof_pos_11
-0.013858795166015625,0.010067773051559925,0.09086884558200836,0.028719818219542503,0.0033180927857756615,-0.03289828076958656,0.043066129088401794,0.003947797697037458,0.015430815517902374,0.031209679320454597,0.028786256909370422,-0.06996984034776688,0.011635913513600826,0.04677994176745415,-0.008074146695435047,-0.05476180091500282,-0.026358839124441147,-0.005753153003752232,-0.059235990047454834,-0.04384288936853409,-0.0063203321769833565,0.03130408003926277,0.029744045808911324,0.013955097645521164,0.03546829894185066,0.00663350336253643,-0.047317422926425934
-0.014111042022705078,0.01230622362345457,0.08789652585983276,0.027824200689792633,0.014818276278674603,-0.033345431089401245,0.01350465975701809,0.006994461640715599,-0.0325600765645504,0.03367536887526512,0.02699822559952736,-0.07391948252916336,-0.005935952067375183,0.04813415929675102,0.016730211675167084,-0.05801268294453621,-0.04378625005483627,-0.005955577362328768,-0.025660941377282143,-0.04071638733148575,0.045816849917173386,0.034981533885002136,0.0344092957675457,0.01129115466028452,0.029337583109736443,0.007945316843688488,-0.05626349151134491
-0.014211177825927734,0.013025199063122272,0.08532042801380157,0.028367692604660988,0.023894257843494415,-0.03281770646572113,0.006889914162456989,0.009457278065383434,-0.04648854583501816,0.034345854073762894,0.021095462143421173,-0.07596895843744278,-0.0008711209520697594,0.04821934923529625,0.03498039022088051,-0.05943050980567932,-0.043319784104824066,-0.005218603648245335,-0.028386680409312248,-0.038265712559223175,0.058970142155885696,0.03655412420630455,0.026304638013243675,0.010376709513366222,0.026754610240459442,0.008026953786611557,-0.04537755623459816
-0.01383352279663086,0.01285857055336237,0.08469241857528687,0.029297776520252228,0.031031735241413116,-0.032104503363370895,0.0593506395816803,0.00992861483246088,0.01298493891954422,0.03297128528356552,0.006396728567779064,-0.0753784328699112,0.016814056783914566,0.04723987728357315,0.06911614537239075,-0.05944088101387024,-0.04018859937787056,-0.0044690584763884544,-0.06707589328289032,-0.03783414885401726,-0.010450259782373905,0.03638748452067375,0.0035133101046085358,0.010661164298653603,0.005160871427506208,0.007053583860397339,-0.04798278585076332
-0.013158798217773438,0.012221990153193474,0.08517582714557648,0.029615283012390137,0.03254925459623337,-0.030963817611336708,0.06310145556926727,0.009221232496201992,-0.00026531703770160675,0.031171169131994247,0.007995469495654106,-0.07321778684854507,0.014912981539964676,0.045295510441064835,0.07407909631729126,-0.05941350385546684,-0.053040727972984314,-0.003421101253479719,-0.054273709654808044,-0.038650572299957275,-0.000665201572701335,0.03577166423201561,-0.007640507072210312,0.011845739558339119,0.006191042717546225,0.005133862141519785,-0.02958557941019535
-0.012745857238769531,0.013575815595686436,0.08795000612735748,0.02886447310447693,0.027703899890184402,-0.02930910512804985,0.05128391087055206,0.006014558952301741,-0.02069621905684471,0.024716192856431007,0.010313582606613636,-0.06725043058395386,0.00018605287186801434,0.042608920484781265,0.058814600110054016,-0.057993412017822266,-0.059901002794504166,-0.0019821906462311745,-0.0623852014541626,-0.041977908462285995,0.002112438203766942,0.02840549871325493,-0.01523752324283123,0.016361620277166367,0.002286850940436125,0.002481162780895829,-0.04514934495091438
-0.012015342712402344,0.01601153425872326,0.09052956849336624,0.026127874851226807,0.01291999127715826,-0.027634695172309875,0.028786279261112213,0.003016354748979211,-0.015789294615387917,0.02000042423605919,0.015295659191906452,-0.0621119923889637,-0.010968681424856186,0.03962710499763489,0.0192851722240448,-0.05920892581343651,-0.04574253782629967,-0.0005445182323455811,-0.06420930474996567,-0.04511633142828941,0.019467061385512352,0.02380676381289959,-0.004533763974905014,0.019646627828478813,0.006820956245064735,-0.0004901646170765162,-0.06701313704252243
-0.012928009033203125,0.014665793627500534,0.09191375970840454,0.02535809390246868,0.0034523094072937965,-0.023591214790940285,0.03375011309981346,0.0007982490351423621,0.028859788551926613,0.02191903255879879,0.02186003141105175,-0.06183691695332527,-0.004030367825180292,0.036130793392658234,0.007550290785729885,-0.05685065686702728,-0.025788940489292145,0.003330083331093192,-0.07197023183107376,-0.04770706593990326,0.002091379603371024,0.020930465310811996,-0.012096112594008446,0.021383190527558327,0.001243137288838625,-0.0039879209361970425,-0.10724975168704987
-0.013985633850097656,0.010186242870986462,0.09177523106336594,0.028907448053359985,0.012598046101629734,-0.019124584272503853,0.027633478865027428,5.215567580307834e-05,-0.011304473504424095,0.024380389600992203,0.022180892527103424,-0.06337032467126846,0.0005747784744016826,0.03267699107527733,0.025106921792030334,-0.05132591724395752,-0.025457533076405525,0.0077448016963899136,-0.06353278458118439,-0.04881330952048302,0.03688349574804306,0.01904059387743473,-0.012628646567463875,0.022069282829761505,0.0027950312942266464,-0.007412646431475878,-0.09504472464323044
-0.014031410217285156,0.007349831517785788,0.09151703864336014,0.03133267164230347,0.017095714807510376,-0.01612967997789383,0.02057618461549282,-0.00028025690698996186,-0.006582668516784906,0.025418894365429878,0.021276459097862244,-0.06401956081390381,0.0021851055789738894,0.02970452979207039,0.012988529168069363,-0.0487409345805645,-0.03748835250735283,0.010673563927412033,-0.05841425806283951,-0.04938998818397522,-0.010138261131942272,0.019322222098708153,-0.012824507430195808,0.021882379427552223,0.010983612388372421,-0.01034887321293354,-0.07988610118627548
-0.013590812683105469,0.006495016161352396,0.09226011484861374,0.031938087195158005,0.0156016880646348,-0.014303607866168022,0.0316782221198082,-0.001416100189089775,0.010775109753012657,0.025021236389875412,0.02400152012705803,-0.06337008625268936,0.006991810165345669,0.02727791853249073,0.006901120766997337,-0.04800529032945633,-0.03295886144042015,0.012383140623569489,-0.061373911798000336,-0.05067025125026703,-0.028302093967795372,0.01952303946018219,-0.013561083003878593,0.021666763350367546,0.014692187309265137,-0.012788026593625546,-0.08602861315011978
-0.01440572738647461,0.007401647046208382,0.09327396005392075,0.029078571125864983,0.012100203894078732,-0.011242813430726528,0.026847273111343384,-0.0031032946426421404,0.026401739567518234,0.026909930631518364,0.025618160143494606,-0.06325166672468185,0.004396413452923298,0.024701209738850594,-0.00029088836163282394,-0.04829372465610504,-0.031956758350133896,0.015326160937547684,-0.0484914556145668,-0.05259927734732628,-0.017977699637413025,0.017339004203677177,-0.011872289702296257,0.02313137799501419,0.015190713107585907,-0.015333827584981918,-0.08625482022762299
-0.01455831527709961,0.007724645081907511,0.09350953251123428,0.027762623503804207,0.01247167307883501,-0.008902782574295998,0.01889636367559433,-0.003852647030726075,-0.050072815269231796,0.027142617851495743,0.021876217797398567,-0.06250091642141342,-0.0023234619293361902,0.022429823875427246,0.010983829386532307,-0.04873605817556381,-0.03264213353395462,0.017602531239390373,-0.04357632249593735,-0.05353529751300812,0.04547774791717529,0.01605530083179474,-0.015826797112822533,0.0244242362678051,0.009568863548338413,-0.01764238253235817,-0.07426110655069351
-0.014228343963623047,0.007569605018943548,0.09419321268796921,0.027283504605293274,0.011889350600540638,-0.007532517891377211,0.014060637913644314,-0.004844512790441513,-0.03903806209564209,0.026534060016274452,0.02122180350124836,-0.061262764036655426,-0.0018209530971944332,0.020543964579701424,0.012198247946798801,-0.04888889938592911,-0.03461255878210068,0.018876969814300537,-0.037456851452589035,-0.0546400360763073,0.03808366507291794,0.0155976302921772,-0.019712170585989952,0.02508523128926754,0.009495584294199944,-0.019512588158249855,-0.07478821277618408
-0.013520240783691406,0.0076883453875780106,0.0946350172162056,0.02721494808793068,0.013605508022010326,-0.007035510148853064,0.02127625048160553,-0.005401631351560354,-0.0229361392557621,0.0247881468385458,0.01883029192686081,-0.05957673117518425,-0.0004063976230099797,0.019236834719777107,0.019789133220911026,-0.04951150342822075,-0.03842697665095329,0.019304128363728523,-0.048869095742702484,-0.05524502322077751,0.025048526003956795,0.015545373782515526,-0.018934087827801704,0.02555604837834835,0.01100191380828619,-0.020796379074454308,-0.0710223913192749
-0.012984752655029297,0.007937086746096611,0.09499957412481308,0.02712417207658291,0.01429006364196539,-0.006826135329902172,0.03475026413798332,-0.005817690398544073,-0.022128334268927574,0.023219721391797066,0.017745627090334892,-0.05814894288778305,0.0020391573198139668,0.01840001717209816,0.00797463022172451,-0.050024889409542084,-0.03783537819981575,0.019470881670713425,-0.051106035709381104,-0.05568589270114899,0.020810076966881752,0.015309648588299751,-0.01766601763665676,0.02602996863424778,0.012586158700287342,-0.021645234897732735,-0.07842019200325012
-0.013034820556640625,0.007720128633081913,0.09849829226732254,0.02671234868466854,0.011396736837923527,-0.0069561670534312725,0.037986356765031815,-0.00936687272042036,-0.01141257956624031,0.0222785621881485,0.017849549651145935,-0.056516148149967194,0.00153499492444098,0.01785297319293022,0.007237623445689678,-0.04769223555922508,-0.03094606101512909,0.01913052424788475,-0.06640646606683731,-0.05914926901459694,-0.0006493318360298872,0.012964826077222824,-0.01982303149998188,0.026206981390714645,0.011181849986314774,-0.022158721461892128,-0.08397028595209122
-0.012631893157958984,0.007786220870912075,0.10160741955041885,0.02625233307480812,0.019331220537424088,-0.007843434810638428,0.03721340373158455,-0.012347259558737278,-0.03400081396102905,0.021314820274710655,0.018489357084035873,-0.05508178845047951,0.003393325721845031,0.017611060291528702,0.01754051446914673,-0.046565942466259,-0.03206700086593628,0.01803603582084179,-0.06396570056676865,-0.06201828643679619,0.03221137821674347,0.012486348859965801,-0.015724090859293938,0.025479517877101898,0.013311298564076424,-0.022267302498221397,-0.07755136489868164
-0.010762214660644531,0.006568140350282192,0.09911336749792099,0.03020021691918373,0.023704946041107178,-0.009703854098916054,0.033159710466861725,-0.009372097440063953,-0.05034874752163887,0.018000328913331032,0.014941373839974403,-0.05457202345132828,0.003404907649382949,0.018223948776721954,0.02761736884713173,-0.0477786660194397,-0.03735242038965225,0.016275424510240555,-0.05456157028675079,-0.05895588919520378,0.04740358144044876,0.016764922067523003,-0.010142872110009193,0.023683253675699234,0.01559471432119608,-0.021685505285859108,-0.06543053686618805
-0.009655952453613281,0.006587966810911894,0.09488102048635483,0.031987935304641724,0.02433350682258606,-0.010681635700166225,0.037278007715940475,-0.004845776129513979,-0.033329375088214874,0.016989631578326225,0.011630814522504807,-0.05543942004442215,0.0019834383856505156,0.01905466616153717,0.022172782570123672,-0.05105150118470192,-0.04335782304406166,0.01556191872805357,-0.05235905200242996,-0.054419830441474915,0.024110492318868637,0.02105082757771015,-0.00582895427942276,0.022712472826242447,0.016749192029237747,-0.020967697724699974,-0.06593780219554901
-0.00866556167602539,0.006128729786723852,0.09274022281169891,0.03412806987762451,0.029881201684474945,-0.012079499661922455,0.03938068449497223,-0.002366025699302554,-0.02428836189210415,0.015176614746451378,0.010316077619791031,-0.05535133555531502,0.00589472521096468,0.019954388961195946,0.024911299347877502,-0.052286528050899506,-0.045271508395671844,0.014328164979815483,-0.06182488799095154,-0.05184056982398033,0.010859365575015545,0.02360592596232891,0.0008807554841041565,0.02191808819770813,0.021542638540267944,-0.020130883902311325,-0.06414373964071274
-0.007915019989013672,0.005621190648525953,0.09312351793050766,0.03535144403576851,0.029593292623758316,-0.013752463273704052,0.051776498556137085,-0.0024033125955611467,-0.029662685468792915,0.013641913421452045,0.006281156558543444,-0.05451618880033493,0.0051306188106536865,0.020834824070334435,0.02545437589287758,-0.052177656441926956,-0.04487010836601257,0.012633050791919231,-0.069154754281044,-0.051732756197452545,0.01671643741428852,0.02483792044222355,-0.0030900780111551285,0.021145598962903023,0.013609887100756168,-0.019244283437728882,-0.07337712496519089
-0.007032871246337891,0.00499946903437376,0.09350910037755966,0.03667101636528969,0.03208445385098457,-0.015507125295698643,0.0490720234811306,-0.0024222673382610083,-0.045634765177965164,0.012048798613250256,0.008221684023737907,-0.05362657457590103,0.005274269729852676,0.02164507657289505,0.029193326830863953,-0.05217110738158226,-0.04594479501247406,0.010843750089406967,-0.06480670720338821,-0.05159228667616844,0.03545914590358734,0.02641216479241848,-0.0007371958345174789,0.02020706608891487,0.014763260260224342,-0.018406009301543236,-0.07277701050043106
-0.005683422088623047,0.005041041877120733,0.0914200097322464,0.03784971311688423,0.03264927864074707,-0.01737329363822937,0.05049906671047211,9.252964810002595e-05,-0.03124786727130413,0.010342397727072239,0.006961080711334944,-0.05318537354469299,0.005669964011758566,0.022663844749331474,0.04204818606376648,-0.05483754351735115,-0.0483219251036644,0.00913493987172842,-0.06732699275016785,-0.04894868656992912,0.03312021493911743,0.03011465072631836,0.0030486322939395905,0.019186578691005707,0.013540045358240604,-0.01745424047112465,-0.06479404121637344
-0.006508350372314453,0.005399078130722046,0.09235674142837524,0.03643510863184929,0.031040992587804794,-0.01712142303586006,0.05138232186436653,-0.0009107011137530208,-0.00014931103214621544,0.011621330864727497,0.0076934779062867165,-0.053378090262413025,0.006471799220889807,0.02302602119743824,0.02455843985080719,-0.05418902635574341,-0.04745413735508919,0.009336191229522228,-0.06919566541910172,-0.04996863752603531,-0.017627418041229248,0.028269732370972633,-0.0021050050854682922,0.020045503973960876,0.012898415327072144,-0.017098691314458847,-0.08426998555660248
-0.006461143493652344,0.004873192869126797,0.09408927708864212,0.03626589477062225,0.03229793906211853,-0.017789145931601524,0.0395658016204834,-0.002523707924410701,-0.053956594318151474,0.01208384707570076,0.012691154144704342,-0.053108394145965576,0.0048069218173623085,0.02331691049039364,0.03827398642897606,-0.05322708562016487,-0.04236958175897598,0.008524558506906033,-0.06251998245716095,-0.05151979252696037,0.045659780502319336,0.028478294610977173,0.004398336634039879,0.019406655803322792,0.012814033776521683,-0.01678721234202385,-0.06836912781000137
-0.006680488586425781,0.0034079148899763823,0.09545854479074478,0.036675069481134415,0.027944862842559814,-0.018012763932347298,0.0388403944671154,-0.0038479510694742203,-0.01716815121471882,0.013692162930965424,0.01893378049135208,-0.053638651967048645,0.010320078581571579,0.02345631830394268,0.02732526883482933,-0.05149826779961586,-0.03870907425880432,0.00818206463009119,-0.07337884604930878,-0.05282747745513916,0.00392106082290411,0.028992993757128716,-5.3880736231803894e-05,0.018637200817465782,0.019618108868598938,-0.01663602516055107,-0.08024481683969498
-0.006991863250732422,0.002422948833554983,0.09624893218278885,0.036625321954488754,0.02910122275352478,-0.01800376921892166,0.04429003968834877,-0.004629260394722223,-0.025344738736748695,0.015043036080896854,0.01567426510155201,-0.05391828715801239,0.007236548699438572,0.023583581671118736,0.037091393023729324,-0.050445932894945145,-0.04346016049385071,0.008122047409415245,-0.0749814584851265,-0.05363353714346886,0.007605588994920254,0.0289908517152071,-0.005011908710002899,0.01858828403055668,0.012061710469424725,-0.016494590789079666,-0.08290264755487442
-0.007323741912841797,0.002086089225485921,0.09669339656829834,0.03623652458190918,0.028572022914886475,-0.017925139516592026,0.04639321565628052,-0.005092812702059746,-0.012903226539492607,0.015336431562900543,0.014626262709498405,-0.0534762479364872,0.009571364149451256,0.023747460916638374,0.03259064257144928,-0.04986018314957619,-0.041773319244384766,0.008183719590306282,-0.074725441634655,-0.05410841852426529,0.0014486643485724926,0.02783522941172123,-0.00305805541574955,0.019495101645588875,0.01420977059751749,-0.016334639862179756,-0.08182808756828308
-0.007563591003417969,0.0022993532475084066,0.09774701297283173,0.034964419901371,0.027292553335428238,-0.018065769225358963,0.04537329077720642,-0.006122879218310118,-0.01966630481183529,0.015387042425572872,0.013290615752339363,-0.05244249477982521,0.008828741498291492,0.02389000728726387,0.03003234788775444,-0.04980815201997757,-0.04292386397719383,0.007978375069797039,-0.06987762451171875,-0.05514104291796684,-0.002614102093502879,0.026460178196430206,-0.006879989057779312,0.020597849041223526,0.010891731828451157,-0.01618807576596737,-0.08479034900665283
-0.008171558380126953,0.0026390119455754757,0.09851518273353577,0.033374812453985214,0.026250045746564865,-0.017552057281136513,0.038172077387571335,-0.006997990887612104,-0.04040711745619774,0.016056586056947708,0.013724819757044315,-0.05185766518115997,0.005747921299189329,0.023796098306775093,0.026205848902463913,-0.04965028911828995,-0.04520348086953163,0.008453170768916607,-0.054123759269714355,-0.056083712726831436,0.020412610843777657,0.024461137130856514,-0.011835908517241478,0.022085560485720634,0.008082292042672634,-0.01628444343805313,-0.08265859633684158
-0.008953094482421875,0.0028243663255125284,0.09856006503105164,0.03195221722126007,0.02438470348715782,-0.016492104157805443,0.04090490564703941,-0.007263814099133015,-0.03444003686308861,0.017489537596702576,0.017337758094072342,-0.052009548991918564,0.006809606216847897,0.023477334529161453,0.02306455187499523,-0.04956091195344925,-0.04185127839446068,0.00953063927590847,-0.06486426293849945,-0.0564529150724411,0.017397349700331688,0.02285470999777317,-0.012581916525959969,0.023436246439814568,0.012416591867804527,-0.016649873927235603,-0.08682090044021606
-0.009087562561035156,0.003875979920849204,0.09641855955123901,0.031204132363200188,0.025258250534534454,-0.015534061938524246,0.04059114679694176,-0.005295794457197189,-0.01824820227921009,0.01698637753725052,0.012713221833109856,-0.0518806129693985,0.006850497797131538,0.023102764040231705,0.028689011931419373,-0.051444072276353836,-0.048790596425533295,0.010646524839103222,-0.057559214532375336,-0.05459237098693848,0.007753307931125164,0.022135410457849503,-0.011678596958518028,0.024937158450484276,0.012682582251727581,-0.017063071951270103,-0.0846923217177391
-0.009122848510742188,0.0049478537403047085,0.09420466423034668,0.030710065737366676,0.02452244982123375,-0.014530717395246029,0.03591303154826164,-0.003270742017775774,-0.03079449199140072,0.016324391588568687,0.015314840711653233,-0.05183400958776474,0.006922351662069559,0.02260618843138218,0.024387069046497345,-0.053315989673137665,-0.04430669546127319,0.011815197765827179,-0.052697859704494476,-0.05266581475734711,0.02818951942026615,0.021671490743756294,-0.009225761517882347,0.026191022247076035,0.015132425352931023,-0.017620233818888664,-0.07879625260829926
-0.009345054626464844,0.004824572242796421,0.09552263468503952,0.030876055359840393,0.026108767837285995,-0.014010772109031677,0.04451783373951912,-0.004732151981443167,-0.01948368549346924,0.015642862766981125,0.013421079143881798,-0.051205825060606,0.011044668965041637,0.022005731239914894,0.02535473182797432,-0.05177430808544159,-0.043367620557546616,0.01225356850773096,-0.0694393590092659,-0.054134879261255264,-0.005384536460042,0.019763631746172905,-0.014102665707468987,0.026637809351086617,0.017317693680524826,-0.018186233937740326,-0.07836363464593887
-0.008968353271484375,0.004961554892361164,0.09741149842739105,0.030618347227573395,0.029340360313653946,-0.014370775781571865,0.04491237550973892,-0.006583294831216335,-0.019217366352677345,0.014822076074779034,0.01267961598932743,-0.05021878331899643,0.00945811253041029,0.02158304862678051,0.024457566440105438,-0.05126538127660751,-0.04788481816649437,0.011738941073417664,-0.0594252273440361,-0.05593668669462204,0.017193268984556198,0.019653042778372765,-0.01461428590118885,0.026080213487148285,0.016979601234197617,-0.018555188551545143,-0.0808226466178894
-0.008853912353515625,0.004610975738614798,0.09486004710197449,0.03259699046611786,0.031029853969812393,-0.013434870168566704,0.05248304456472397,-0.004194092471152544,-0.02219795621931553,0.013299909420311451,0.012115308083593845,-0.050388555973768234,0.009949077852070332,0.021061593666672707,0.022616196423768997,-0.05129120126366615,-0.047312043607234955,0.012869514524936676,-0.060172855854034424,-0.053619176149368286,0.02012513391673565,0.019194165244698524,-0.013526743277907372,0.026894669979810715,0.017534296959638596,-0.019091079011559486,-0.07852703332901001
-0.008989334106445312,0.004497131798416376,0.09130755066871643,0.03388044983148575,0.029140789061784744,-0.011953691020607948,0.033075638115406036,-0.0008930297335609794,-0.042931847274303436,0.013123038224875927,0.010918122716248035,-0.051454316824674606,0.0029616053216159344,0.02045699954032898,0.027089986950159073,-0.05227505788207054,-0.04949586093425751,0.014614789746701717,-0.05133315920829773,-0.05046587437391281,0.023926451802253723,0.01941310428082943,-0.008943585678935051,0.027764715254306793,0.01942054182291031,-0.019746271893382072,-0.06678416579961777
-0.00950479507446289,0.0035103182308375835,0.09172946959733963,0.03394617512822151,0.028017915785312653,-0.011057368479669094,0.033616501837968826,-0.001499644829891622,-0.03943163529038429,0.015266984701156616,0.015174002386629581,-0.05264454334974289,0.005828386172652245,0.019970014691352844,0.023227622732520103,-0.05105289816856384,-0.040237441658973694,0.015456460416316986,-0.05832552909851074,-0.05115966871380806,0.028318947181105614,0.01962185464799404,-0.010035602375864983,0.02728758193552494,0.020891299471259117,-0.020231403410434723,-0.06967531889677048
-0.009367942810058594,0.0025268339086323977,0.09361777454614639,0.034100428223609924,0.03618257865309715,-0.011579624377191067,0.04784795269370079,-0.0032997040543705225,-0.029500247910618782,0.01611553505063057,0.009311163797974586,-0.052641361951828,0.008804632350802422,0.019932743161916733,0.022559858858585358,-0.049804165959358215,-0.05276172235608101,0.0147705664858222,-0.06718094646930695,-0.05290214344859123,0.001905839191749692,0.02047291211783886,-0.006873751059174538,0.026139521971344948,0.02319233864545822,-0.02021034061908722,-0.06869997084140778
-0.00782012939453125,0.002150100888684392,0.09256430715322495,0.03562811389565468,0.03535577282309532,-0.01330264750868082,0.04735458269715309,-0.001855349401012063,-0.028442880138754845,0.013950829394161701,0.01077294535934925,-0.051634885370731354,0.0072492193430662155,0.020385878160595894,0.022621069103479385,-0.05167426913976669,-0.04952085018157959,0.013097637332975864,-0.062071554362773895,-0.051346927881240845,0.0188432727009058,0.02401682361960411,-0.0021749865263700485,0.02490769512951374,0.022272560745477676,-0.01981554552912712,-0.06885717809200287
-0.006768226623535156,0.002610133495181799,0.09203142672777176,0.035890985280275345,0.03292812779545784,-0.01455051451921463,0.04817924275994301,-0.0010518912458792329,-0.046643346548080444,0.011988343670964241,0.0062356386333703995,-0.050450604408979416,0.003385580377653241,0.020743681117892265,0.02780114859342575,-0.05351996421813965,-0.05260465666651726,0.011877958662807941,-0.06499901413917542,-0.05045011267066002,0.02888699434697628,0.02577001415193081,-0.004593174904584885,0.02455783076584339,0.01727435365319252,-0.019469060003757477,-0.06412047892808914
